OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductCategory,SubCategory,Quantity,UnitPrice,Discount,SalesAmount,Profit,PaymentMode,CustomerSegment,SalesRep
ORD-117571,2023-10-25,CUST-5487,Steven Howell,Abeokuta,South West,PROD-474,Home,Decor,9,133912.25,0.28,867751.38,85378.27,POS,Regular,Renee
ORD-117572,2023-03-24,CUST-5987,Kayla Strickland,Enugu,South East,PROD-918,Beauty,Makeup,6,134956.48,0.22,631596.33,152036.46,Online,New,Renee
ORD-117573,2024-03-23,CUST-9639,Tina Garcia,Abeokuta,South West,PROD-871,Beauty,Makeup,1,121077.43,0.27,88386.52,19550.6,Cash,VIP,Brian
ORD-117574,2023-09-22,CUST-2806,Jill Perez,Lagos,South West,PROD-373,Clothing,Kids,7,134630.39,0.08,867019.71,178216.88,Online,New,Allison
ORD-117575,2023-04-16,CUST-2913,Kelly Castro,Abuja,North Central,PROD-877,Electronics,Laptops,5,69824.1,0.25,261840.38,36319.77,Cash,New,Jeffrey
ORD-117576,2024-12-18,CUST-9178,Brittney Harris,Benin City,South South,PROD-695,Beauty,Makeup,2,82371.77,0.18,135089.7,14436.79,Cash,Regular,Andrew
ORD-117577,2024-11-05,CUST-3640,Becky Brown,Port Harcourt,South South,PROD-677,Electronics,Phones,2,96574.25,0.04,185422.56,18782.38,Cash,VIP,Kevin
ORD-117578,2023-12-09,CUST-8436,Daniel Roberts,Enugu,South East,PROD-111,Home,Kitchen,2,146330.56,0.28,210716.01,16617.74,Cash,Regular,Charles
ORD-117579,2024-11-19,CUST-2388,James Stone,Abeokuta,South West,PROD-414,Beauty,Makeup,3,141273.72,0.09,385677.26,58687.37,Cash,Regular,Donald
ORD-117580,2023-12-01,CUST-8972,Laura Carlson,Abuja,North Central,PROD-562,Beauty,Haircare,9,145787.75,0.26,970946.42,147880.5,Cash,New,Kevin
ORD-117581,2024-03-26,CUST-6156,Mrs. Alexis Moody,Lagos,South West,PROD-231,Home,Decor,1,108048.85,0.02,105887.87,23811.55,Cash,VIP,Scott
ORD-117582,2023-07-21,CUST-8175,Amber Spears,Enugu,South East,PROD-257,Electronics,Laptops,5,49110.55,0.13,213630.89,14449.69,Cash,VIP,Christopher
ORD-117583,2024-05-27,CUST-7219,Mark Mcmillan,Enugu,South East,PROD-903,Beauty,Makeup,3,111914.58,0.24,255165.24,70627.9,POS,VIP,Brian
ORD-117584,2023-09-02,CUST-4871,Alexis Williamson,Abeokuta,South West,PROD-862,Electronics,Laptops,3,91657.62,0.04,263973.95,32418.81,POS,VIP,Renee
ORD-117585,2023-01-02,CUST-1300,Daniel Robertson,Ibadan,South West,PROD-577,Beauty,Haircare,10,40018.26,0.16,336153.38,26957.99,Online,Regular,Allison
ORD-117586,2024-11-26,CUST-9775,Jerome Summers,Kano,North West,PROD-357,Clothing,Women's Wear,8,9379.47,0.06,70533.61,9826.59,Online,New,Kimberly
ORD-117587,2023-02-18,CUST-7014,Mark Olsen,Abuja,North Central,PROD-772,Electronics,Phones,1,29910.33,0.2,23928.26,4087.32,POS,VIP,Jeffrey
ORD-117588,2024-07-12,CUST-8167,Gina Baker,Abuja,North Central,PROD-735,Electronics,Laptops,3,78926.22,0.2,189422.93,51587.66,Cash,Regular,Rebecca
ORD-117589,2024-03-21,CUST-1250,Vincent Harvey,Lagos,South West,PROD-863,Beauty,Skincare,10,81301.96,0.08,747978.03,156942.6,POS,VIP,Christopher
ORD-117590,2023-04-18,CUST-9619,Kimberly Holmes,Enugu,South East,PROD-954,Home,Decor,5,144029.56,0.26,532909.37,89002.22,Online,VIP,Robert
ORD-117591,2023-12-16,CUST-1277,Richard Colon,Enugu,South East,PROD-176,Clothing,Men's Wear,8,115079.4,0.13,800952.62,158338.94,Online,New,Kevin
ORD-117592,2024-02-16,CUST-4163,Mark Perry,Lagos,South West,PROD-287,Home,Decor,9,110684.67,0.16,836776.11,56393.94,POS,VIP,Jerry
ORD-117593,2023-12-19,CUST-5425,Joel King,Abeokuta,South West,PROD-813,Beauty,Haircare,2,54827.31,0.02,107461.53,26639.8,Cash,New,Renee
ORD-117594,2024-07-30,CUST-9257,Anthony Grant,Abeokuta,South West,PROD-954,Beauty,Skincare,8,14551.37,0.07,108262.19,28007.36,Online,New,Kimberly
ORD-117595,2023-02-04,CUST-9674,Michael Kramer,Abuja,North Central,PROD-551,Clothing,Men's Wear,8,35386.55,0.26,209488.38,12868.58,Cash,VIP,Brian
ORD-117596,2023-04-28,CUST-7970,Melissa Obrien,Enugu,South East,PROD-945,Clothing,Men's Wear,4,52452.57,0.15,178338.74,32890.42,POS,VIP,Renee
ORD-117597,2023-02-03,CUST-7160,Alexandra Fisher,Benin City,South South,PROD-959,Beauty,Haircare,1,36082.02,0.05,34277.92,5860.73,POS,VIP,Charles
ORD-117598,2024-04-06,CUST-1520,Melanie Gutierrez,Enugu,South East,PROD-736,Electronics,Accessories,8,105463.25,0.15,717150.1,101252.72,Online,Regular,Kimberly
ORD-117599,2023-11-02,CUST-6718,Tiffany Chang,Enugu,South East,PROD-791,Home,Furniture,9,123814.6,0.02,1092044.77,142853.2,POS,VIP,Andrew
ORD-117600,2023-01-21,CUST-3124,Lisa Mann,Ibadan,South West,PROD-512,Electronics,Accessories,4,35731.2,0.06,134349.31,36362.54,Online,VIP,Donald
ORD-117601,2023-08-12,CUST-8331,Misty Collins,Enugu,South East,PROD-792,Electronics,Laptops,5,39701.2,0.12,174685.28,24061.62,Cash,New,Donald
ORD-117602,2024-08-02,CUST-6163,Michael Jackson,Benin City,South South,PROD-831,Home,Decor,6,54769.49,0.09,299041.42,27132.39,Cash,VIP,Robert
ORD-117603,2024-07-02,CUST-7256,Jason King,Ibadan,South West,PROD-137,Clothing,Men's Wear,1,45937.31,0.15,39046.71,9542.45,POS,New,Scott
ORD-117604,2023-11-15,CUST-7555,John Rose,Abuja,North Central,PROD-360,Clothing,Women's Wear,9,127741.61,0.21,908242.85,60279.96,Online,Regular,Donald
ORD-117605,2024-02-06,CUST-8546,Megan Moses,Ibadan,South West,PROD-625,Home,Furniture,1,39671.56,0.23,30547.1,3293.99,POS,New,Renee
ORD-117606,2024-12-04,CUST-5215,Melissa Ferguson,Abeokuta,South West,PROD-887,Home,Kitchen,4,30344.53,0.2,97102.5,27980.43,Cash,VIP,Renee
ORD-117607,2023-09-02,CUST-1185,George Thornton,Lagos,South West,PROD-707,Beauty,Skincare,2,128991.85,0.18,211546.63,61150.96,Cash,VIP,Christopher
ORD-117608,2023-11-02,CUST-8295,Kathy Anderson,Enugu,South East,PROD-936,Clothing,Women's Wear,6,96634.94,0.28,417462.94,99175.36,Cash,VIP,Donald
ORD-117609,2024-01-18,CUST-1626,Daniel Davenport,Port Harcourt,South South,PROD-106,Electronics,Laptops,2,140703.57,0.19,227939.78,17122.65,Cash,Regular,Kevin
ORD-117610,2023-09-22,CUST-2211,Allison Wright,Ibadan,South West,PROD-296,Electronics,Phones,8,104396.28,0.28,601322.57,127388.89,Cash,New,Kevin
ORD-117611,2023-05-04,CUST-6227,James Rodriguez,Enugu,South East,PROD-814,Clothing,Kids,8,111197.04,0.26,658286.48,190427.43,Online,Regular,Brian
ORD-117612,2024-12-04,CUST-8602,Wendy Hunt,Ibadan,South West,PROD-590,Electronics,Phones,7,130919.15,0.18,751475.92,113740.97,Cash,Regular,Scott
ORD-117613,2023-04-15,CUST-4947,Tracy Garner,Abeokuta,South West,PROD-976,Beauty,Skincare,10,8526.98,0.09,77595.52,19870.29,POS,New,Renee
ORD-117614,2023-03-24,CUST-7317,Tracy Watson,Abuja,North Central,PROD-303,Electronics,Laptops,8,143271.83,0.01,1134712.89,138286.76,Online,New,Robert
ORD-117615,2024-08-09,CUST-8218,Carrie Thomas,Enugu,South East,PROD-553,Beauty,Makeup,1,123186.41,0.27,89926.08,8484.77,POS,New,Kevin
ORD-117616,2024-11-13,CUST-5529,Brian Baker,Lagos,South West,PROD-289,Clothing,Kids,10,86685.55,0.14,745495.73,179786.34,Cash,VIP,Jonathan
ORD-117617,2024-07-24,CUST-5048,Richard Gill,Abeokuta,South West,PROD-200,Beauty,Haircare,7,51769.04,0.1,326144.95,40677.24,Online,VIP,Brian
ORD-117618,2023-12-11,CUST-4259,Anthony Reeves,Abuja,North Central,PROD-368,Electronics,Accessories,9,132863.37,0.2,956616.26,134773.24,Online,Regular,Robert
ORD-117619,2023-08-06,CUST-1646,Wendy Franklin,Kano,North West,PROD-432,Home,Kitchen,1,79702.89,0.13,69341.51,12255.99,POS,New,Renee
ORD-117620,2024-02-04,CUST-3526,Jeffery Holland,Port Harcourt,South South,PROD-538,Clothing,Kids,7,131656.65,0.11,820220.93,226840.7,Cash,VIP,Brian
ORD-117621,2024-07-09,CUST-3842,Brian Parrish,Abeokuta,South West,PROD-899,Electronics,Phones,4,147737.64,0.06,555493.53,75007.12,Online,VIP,Andrew
ORD-117622,2023-02-15,CUST-2031,Amy Holland,Port Harcourt,South South,PROD-242,Clothing,Men's Wear,9,132390.33,0.13,1036616.28,172085.22,Cash,Regular,Jeffrey
ORD-117623,2024-09-17,CUST-4140,Hannah Gilbert,Kano,North West,PROD-976,Clothing,Women's Wear,5,111440.3,0.25,417901.12,96429.13,Online,VIP,Jerry
ORD-117624,2023-04-08,CUST-4252,Victoria Park,Benin City,South South,PROD-449,Beauty,Skincare,10,72095.08,0.16,605598.67,59121.17,Cash,New,Jeffrey
ORD-117625,2024-04-17,CUST-3536,Benjamin Pena,Kano,North West,PROD-691,Electronics,Laptops,6,79605.34,0.12,420316.2,116381.24,Online,New,Rebecca
ORD-117626,2023-03-15,CUST-8751,Christopher Berg,Enugu,South East,PROD-893,Clothing,Kids,4,25647.09,0.21,81044.8,13977.05,Cash,VIP,Rebecca
ORD-117627,2024-01-24,CUST-5643,Susan West,Ibadan,South West,PROD-676,Electronics,Phones,10,82102.87,0.27,599350.95,35907.86,Cash,VIP,Donald
ORD-117628,2024-11-08,CUST-5548,Kimberly Medina,Enugu,South East,PROD-456,Electronics,Phones,7,147888.09,0.26,766060.31,154084.3,POS,Regular,Jeffrey
ORD-117629,2023-05-18,CUST-2591,Jason Fisher,Enugu,South East,PROD-419,Home,Kitchen,3,140312.39,0.25,315702.88,66207.33,Online,New,Rebecca
ORD-117630,2024-06-03,CUST-6749,Laura Moore,Abuja,North Central,PROD-294,Clothing,Women's Wear,6,139821.84,0.27,612419.66,52869.53,POS,New,Renee
ORD-117631,2024-05-29,CUST-8249,Roger Stout,Enugu,South East,PROD-439,Clothing,Kids,2,82964.15,0.18,136061.21,7431.83,Online,Regular,Renee
ORD-117632,2023-02-07,CUST-9384,Mark Gonzalez,Abeokuta,South West,PROD-345,Home,Decor,10,74799.86,0.15,635798.81,91112.08,Cash,Regular,Brian
ORD-117633,2024-01-26,CUST-8666,Keith Villarreal,Abuja,North Central,PROD-249,Electronics,Laptops,8,67169.59,0.02,526609.59,58378.3,Online,New,Kimberly
ORD-117634,2024-11-01,CUST-6603,Kelsey Garcia,Port Harcourt,South South,PROD-244,Electronics,Accessories,9,60912.29,0.28,394711.64,49333.63,Online,VIP,Charles
ORD-117635,2024-04-16,CUST-9955,Brittany Dickerson,Abeokuta,South West,PROD-885,Home,Kitchen,10,148610.44,0.11,1322632.92,139685.84,Online,VIP,Brian
ORD-117636,2024-08-29,CUST-8042,Matthew Oconnor,Enugu,South East,PROD-519,Electronics,Laptops,2,51022.78,0.18,83677.36,18893.01,Online,VIP,Andrew
ORD-117637,2024-12-18,CUST-5859,Alexis Davis,Abeokuta,South West,PROD-766,Electronics,Phones,2,145979.13,0.1,262762.43,43436.95,POS,Regular,Christopher
ORD-117638,2023-04-16,CUST-4450,Kaitlin Gillespie,Abeokuta,South West,PROD-565,Clothing,Men's Wear,3,109163.75,0.07,304566.86,47456.09,Cash,New,Donald
ORD-117639,2024-09-27,CUST-1031,Kristin French,Benin City,South South,PROD-629,Clothing,Women's Wear,3,12693.21,0.27,27798.13,5367.98,Cash,VIP,Charles
ORD-117640,2023-09-24,CUST-8389,Gary Jimenez,Enugu,South East,PROD-940,Clothing,Kids,5,81179.93,0.17,336896.71,92738.19,Online,New,Kevin
ORD-117641,2023-04-18,CUST-3301,Dustin Valenzuela,Abuja,North Central,PROD-471,Electronics,Phones,5,73856.92,0.0,369284.6,103315.46,POS,New,Scott
ORD-117642,2024-04-07,CUST-4908,Natalie Moore,Benin City,South South,PROD-924,Electronics,Phones,7,89296.41,0.19,506310.64,91383.28,Online,New,Andrew
ORD-117643,2023-11-30,CUST-5005,Joshua Valdez,Abuja,North Central,PROD-950,Beauty,Haircare,8,107930.19,0.11,768462.95,193869.06,POS,Regular,Jerry
ORD-117644,2023-07-16,CUST-2036,Eric Trevino,Enugu,South East,PROD-319,Electronics,Phones,5,51115.43,0.08,235130.98,65636.1,POS,New,Kimberly
ORD-117645,2024-06-17,CUST-1741,Brian Russo,Ibadan,South West,PROD-641,Home,Furniture,9,94664.44,0.04,817900.76,165207.5,Online,Regular,Christopher
ORD-117646,2023-11-19,CUST-4079,Mary Miles,Enugu,South East,PROD-403,Home,Furniture,5,39756.35,0.11,176915.76,40218.68,POS,VIP,Jerry
ORD-117647,2024-09-06,CUST-4859,Ms. Melissa Coffey,Lagos,South West,PROD-209,Clothing,Women's Wear,8,16714.75,0.2,106974.4,14880.02,POS,Regular,Donald
ORD-117648,2024-06-08,CUST-8521,Sierra Williams,Abuja,North Central,PROD-956,Clothing,Men's Wear,4,74983.64,0.02,293935.87,83013.51,POS,VIP,Jonathan
ORD-117649,2024-10-14,CUST-7815,Ricky Henderson,Benin City,South South,PROD-466,Home,Kitchen,10,49036.04,0.13,426613.55,95916.47,POS,Regular,Andrew
ORD-117650,2024-10-24,CUST-5211,Katherine Evans,Abuja,North Central,PROD-317,Electronics,Laptops,5,96275.06,0.11,428424.02,86942.47,POS,Regular,Scott
ORD-117651,2023-07-14,CUST-4383,Jennifer Zavala,Abeokuta,South West,PROD-546,Electronics,Phones,5,113877.18,0.11,506753.45,55589.4,POS,New,Rebecca
ORD-117652,2024-07-05,CUST-4869,Rachel Stevens,Lagos,South West,PROD-499,Electronics,Laptops,8,19974.59,0.03,155002.82,16692.07,Online,Regular,Renee
ORD-117653,2024-10-25,CUST-5309,John Eaton,Kano,North West,PROD-834,Clothing,Kids,7,28556.89,0.09,181907.39,18579.17,Cash,New,Kevin
ORD-117654,2024-09-23,CUST-9438,Thomas White,Benin City,South South,PROD-302,Beauty,Haircare,7,45120.16,0.24,240039.25,59702.04,Online,New,Robert
ORD-117655,2024-11-23,CUST-1364,Samuel Davila,Benin City,South South,PROD-141,Beauty,Skincare,10,33273.58,0.07,309444.29,41036.11,Online,New,Jonathan
ORD-117656,2024-05-11,CUST-7702,Kevin Love,Lagos,South West,PROD-482,Clothing,Kids,9,86199.71,0.02,760281.44,61490.81,Cash,New,Rebecca
ORD-117657,2023-12-04,CUST-1362,Debra Lopez,Abuja,North Central,PROD-747,Beauty,Haircare,2,137684.2,0.01,272614.72,40853.73,Online,New,Christopher
ORD-117658,2024-08-24,CUST-4314,Roberta Baker,Abuja,North Central,PROD-919,Clothing,Kids,7,75469.6,0.14,454326.99,90605.35,Cash,VIP,Donald
ORD-117659,2024-12-03,CUST-2281,Tamara Anderson,Abuja,North Central,PROD-274,Home,Furniture,2,44315.29,0.21,70018.16,20895.67,Cash,VIP,Jerry
ORD-117660,2024-05-24,CUST-3721,Rachel Hill,Benin City,South South,PROD-996,Electronics,Laptops,1,112877.72,0.0,112877.72,24912.91,Online,VIP,Allison
ORD-117661,2023-09-21,CUST-3566,Kenneth Lester,Benin City,South South,PROD-960,Home,Furniture,8,63487.62,0.06,477426.9,107408.17,POS,VIP,Charles
ORD-117662,2023-06-06,CUST-3103,John Lewis,Benin City,South South,PROD-188,Home,Decor,4,55263.68,0.16,185685.96,16531.38,Cash,VIP,Allison
ORD-117663,2023-10-29,CUST-6428,Laura House,Kano,North West,PROD-333,Beauty,Haircare,2,52570.21,0.07,97780.59,17011.06,Online,New,Robert
ORD-117664,2023-04-01,CUST-4781,Charles Smith,Ibadan,South West,PROD-461,Electronics,Accessories,10,88312.0,0.08,812470.4,139727.66,Cash,VIP,Renee
ORD-117665,2024-12-05,CUST-2696,Joseph Garcia,Ibadan,South West,PROD-414,Beauty,Skincare,8,112391.14,0.13,782242.33,65389.35,Online,New,Christopher
ORD-117666,2024-03-24,CUST-4234,Dennis Thomas,Kano,North West,PROD-603,Beauty,Makeup,6,138706.65,0.24,632502.32,48314.69,POS,VIP,Scott
ORD-117667,2024-12-21,CUST-2306,Brianna Jackson,Enugu,South East,PROD-706,Electronics,Laptops,9,149081.09,0.09,1220974.13,210912.47,Cash,Regular,Charles
ORD-117668,2024-02-17,CUST-6407,Peter Lyons,Ibadan,South West,PROD-530,Clothing,Women's Wear,5,97184.93,0.28,349865.75,75726.18,Cash,Regular,Jeffrey
ORD-117669,2023-10-11,CUST-5691,Bryan Lewis,Abeokuta,South West,PROD-313,Electronics,Accessories,9,129209.55,0.06,1093112.79,179006.59,POS,New,Kevin
ORD-117670,2023-07-09,CUST-1167,Mark Woods,Port Harcourt,South South,PROD-538,Beauty,Skincare,6,69975.28,0.06,394660.58,53263.0,Online,Regular,Christopher
ORD-117671,2024-01-16,CUST-6653,Amy Schmidt,Port Harcourt,South South,PROD-551,Electronics,Phones,8,72532.12,0.06,545441.54,79754.16,Cash,New,Christopher
ORD-117672,2023-07-10,CUST-9463,David Montgomery,Benin City,South South,PROD-622,Home,Kitchen,4,134395.52,0.05,510702.98,148517.04,Online,Regular,Charles
ORD-117673,2023-07-20,CUST-6705,Amy Tucker,Enugu,South East,PROD-459,Beauty,Skincare,1,37572.1,0.12,33063.45,3358.22,POS,VIP,Allison
ORD-117674,2023-01-06,CUST-7225,Austin Brown,Ibadan,South West,PROD-987,Clothing,Women's Wear,2,118428.84,0.22,184748.99,30513.32,Online,VIP,Kevin
ORD-117675,2024-10-20,CUST-3424,Jessica Murphy,Benin City,South South,PROD-598,Home,Decor,1,32989.33,0.17,27381.14,7967.94,Cash,VIP,Charles
ORD-117676,2023-10-31,CUST-3750,Olivia Silva,Lagos,South West,PROD-602,Clothing,Men's Wear,4,14646.13,0.23,45110.08,3312.39,Online,New,Renee
ORD-117677,2023-07-27,CUST-4846,Jessica Cantu,Lagos,South West,PROD-410,Beauty,Makeup,5,44146.18,0.01,218523.59,31867.72,Online,Regular,Jonathan
ORD-117678,2023-05-23,CUST-7194,Brian Garcia,Kano,North West,PROD-713,Beauty,Skincare,3,53300.97,0.16,134318.44,29565.89,POS,New,Allison
ORD-117679,2023-06-17,CUST-5408,Katie Cunningham,Port Harcourt,South South,PROD-340,Beauty,Skincare,4,29302.68,0.29,83219.61,14478.96,Online,New,Brian
ORD-117680,2023-05-13,CUST-8793,Kelly Haas,Enugu,South East,PROD-399,Clothing,Men's Wear,8,31023.26,0.24,188621.42,32341.8,Cash,VIP,Kimberly
ORD-117681,2023-04-03,CUST-4944,Anthony Erickson,Port Harcourt,South South,PROD-778,Clothing,Women's Wear,8,133196.14,0.29,756554.08,95024.49,Cash,New,Jonathan
ORD-117682,2023-01-19,CUST-3143,Anna Cox,Benin City,South South,PROD-944,Beauty,Makeup,2,89073.95,0.27,130047.97,32399.34,Online,Regular,Jeffrey
ORD-117683,2024-03-27,CUST-7099,Mrs. Christine Walsh,Abuja,North Central,PROD-938,Beauty,Makeup,5,6018.28,0.3,21063.98,3752.35,Cash,New,Andrew
ORD-117684,2024-07-23,CUST-6144,Emily Wood,Abeokuta,South West,PROD-709,Home,Kitchen,1,70207.45,0.07,65292.93,14397.67,POS,New,Jerry
ORD-117685,2024-07-23,CUST-2254,Susan Stevenson DVM,Enugu,South East,PROD-309,Clothing,Women's Wear,4,127450.1,0.29,361958.28,47951.56,Online,VIP,Donald
ORD-117686,2024-07-13,CUST-9250,Thomas Robbins,Port Harcourt,South South,PROD-175,Home,Furniture,5,14216.09,0.27,51888.73,11602.19,Cash,VIP,Charles
ORD-117687,2023-05-10,CUST-1526,Rachel Rodriguez,Ibadan,South West,PROD-590,Beauty,Makeup,4,100383.98,0.05,381459.12,77773.52,Cash,New,Rebecca
ORD-117688,2023-02-21,CUST-6607,Aaron Pierce,Abeokuta,South West,PROD-989,Home,Furniture,1,86406.57,0.14,74309.65,15555.19,Online,New,Scott
ORD-117689,2024-09-10,CUST-7674,Andrew Nielsen,Enugu,South East,PROD-865,Beauty,Makeup,2,120634.93,0.04,231619.07,24117.97,Cash,New,Jonathan
ORD-117690,2023-08-21,CUST-4256,Michael Serrano,Abeokuta,South West,PROD-871,Beauty,Skincare,3,56063.49,0.22,131188.57,31071.32,POS,New,Andrew
ORD-117691,2023-04-24,CUST-9647,Vernon Carey,Abuja,North Central,PROD-630,Beauty,Haircare,3,66771.82,0.04,192302.84,46449.63,Online,New,Allison
ORD-117692,2024-06-03,CUST-2580,Brian Brandt,Kano,North West,PROD-350,Beauty,Haircare,10,85857.37,0.3,601001.59,75543.53,Cash,Regular,Jeffrey
ORD-117693,2023-02-12,CUST-9471,Colleen Lopez,Enugu,South East,PROD-358,Beauty,Haircare,7,80604.65,0.05,536020.92,52275.39,Online,Regular,Robert
ORD-117694,2024-09-28,CUST-2053,Katherine Bryant,Kano,North West,PROD-553,Home,Kitchen,10,33278.76,0.2,266230.08,56445.83,Cash,VIP,Donald
ORD-117695,2024-11-21,CUST-1351,Ronald Bailey,Enugu,South East,PROD-937,Home,Kitchen,5,78706.25,0.25,295148.44,43987.69,POS,New,Kevin
ORD-117696,2024-07-05,CUST-4994,Wendy Cochran,Kano,North West,PROD-316,Beauty,Haircare,4,47230.42,0.1,170029.51,21769.06,Online,New,Charles
ORD-117697,2023-11-29,CUST-8714,Micheal Gomez,Abeokuta,South West,PROD-509,Electronics,Phones,10,56636.44,0.04,543709.82,47930.07,POS,Regular,Jeffrey
ORD-117698,2024-09-16,CUST-9271,Mallory Duffy,Benin City,South South,PROD-490,Electronics,Phones,10,96457.13,0.25,723428.48,184198.39,POS,Regular,Jerry
ORD-117699,2023-02-08,CUST-5518,Carly Miller,Enugu,South East,PROD-841,Beauty,Makeup,2,60417.48,0.04,116001.56,6589.43,POS,VIP,Scott
ORD-117700,2023-03-12,CUST-8358,Michael Jarvis,Port Harcourt,South South,PROD-374,Clothing,Women's Wear,3,140259.66,0.19,340830.97,32064.25,Cash,VIP,Jerry
ORD-117701,2023-04-09,CUST-8784,Whitney Branch,Ibadan,South West,PROD-901,Electronics,Laptops,7,103628.53,0.1,652859.74,107390.5,Online,Regular,Scott
ORD-117702,2024-05-07,CUST-5475,Susan Wise,Kano,North West,PROD-455,Electronics,Laptops,7,32958.95,0.06,216869.89,19151.69,Online,VIP,Robert
ORD-117703,2023-12-10,CUST-3212,Robert Gardner,Port Harcourt,South South,PROD-746,Electronics,Accessories,6,6034.5,0.26,26793.18,5813.15,Cash,New,Donald
ORD-117704,2024-06-08,CUST-2020,Amber Mora,Abuja,North Central,PROD-800,Beauty,Haircare,6,97913.18,0.01,581604.29,53351.39,Cash,Regular,Allison
ORD-117705,2024-04-12,CUST-5540,Juan Kent,Port Harcourt,South South,PROD-414,Home,Decor,2,6956.49,0.19,11269.51,3187.46,Online,Regular,Donald
ORD-117706,2023-09-10,CUST-9976,Michael Wright,Ibadan,South West,PROD-484,Electronics,Laptops,4,60420.8,0.02,236849.54,42430.09,POS,New,Kevin
ORD-117707,2023-12-18,CUST-1980,Taylor Johnson,Abeokuta,South West,PROD-649,Electronics,Phones,2,117407.57,0.22,183155.81,36188.91,POS,VIP,Christopher
ORD-117708,2024-08-07,CUST-5941,Carl Mason,Ibadan,South West,PROD-648,Beauty,Skincare,3,76981.0,0.16,193992.12,23884.02,Cash,VIP,Jonathan
ORD-117709,2023-09-27,CUST-8999,Eric Parrish,Kano,North West,PROD-853,Electronics,Accessories,7,61189.06,0.18,351225.2,103782.79,POS,New,Donald
ORD-117710,2024-11-10,CUST-1885,Sherry Price,Port Harcourt,South South,PROD-248,Clothing,Men's Wear,5,107847.47,0.24,409820.39,116811.01,Cash,VIP,Christopher
ORD-117711,2023-10-02,CUST-3781,Stacy Brown,Abeokuta,South West,PROD-556,Home,Kitchen,6,57723.27,0.26,256291.32,37226.66,Online,VIP,Donald
ORD-117712,2023-07-09,CUST-7280,Fred Mcclain,Benin City,South South,PROD-748,Clothing,Kids,7,50832.1,0.28,256193.78,20532.23,Cash,Regular,Allison
ORD-117713,2023-06-02,CUST-8019,Joseph Woods,Kano,North West,PROD-876,Clothing,Kids,1,70457.16,0.3,49320.01,5132.86,POS,Regular,Charles
ORD-117714,2023-03-15,CUST-2348,Brent Oneill,Benin City,South South,PROD-626,Clothing,Men's Wear,5,39237.78,0.24,149103.56,35981.35,Cash,VIP,Kimberly
ORD-117715,2023-07-16,CUST-9619,Eileen Sanchez,Abeokuta,South West,PROD-572,Beauty,Skincare,8,50531.33,0.14,347655.55,39568.43,Cash,New,Donald
ORD-117716,2023-11-18,CUST-1112,Desiree Mason,Ibadan,South West,PROD-821,Electronics,Accessories,8,103239.07,0.1,743321.3,38473.0,Online,Regular,Renee
ORD-117717,2024-12-10,CUST-7216,Nicholas Soto,Ibadan,South West,PROD-263,Clothing,Kids,6,144686.35,0.29,616363.85,43038.04,Online,New,Jerry
ORD-117718,2024-11-16,CUST-4888,Juan Stevens,Benin City,South South,PROD-694,Electronics,Accessories,5,29382.55,0.15,124875.84,23457.86,Cash,New,Kimberly
ORD-117719,2023-08-18,CUST-4228,William Wilson,Abuja,North Central,PROD-663,Beauty,Makeup,3,130280.56,0.22,304856.51,49025.81,Online,New,Scott
ORD-117720,2024-08-13,CUST-7765,Angela Harris PhD,Kano,North West,PROD-563,Electronics,Phones,5,32019.82,0.07,148892.16,17758.86,Cash,VIP,Andrew
ORD-117721,2024-11-24,CUST-3967,Carmen Smith,Abeokuta,South West,PROD-520,Home,Kitchen,6,144155.46,0.15,735192.85,127254.56,POS,VIP,Allison
ORD-117722,2023-03-15,CUST-8034,Carolyn Chang,Lagos,South West,PROD-242,Home,Kitchen,2,90640.55,0.27,132335.2,14862.76,POS,Regular,Scott
ORD-117723,2024-11-03,CUST-4771,Henry Perez,Kano,North West,PROD-208,Home,Kitchen,7,141792.34,0.19,803962.57,201514.45,Online,VIP,Jeffrey
ORD-117724,2023-12-18,CUST-9098,Larry Newman,Kano,North West,PROD-170,Beauty,Skincare,2,56330.12,0.03,109280.43,13143.74,Cash,Regular,Christopher
ORD-117725,2024-02-08,CUST-2894,Alyssa Garcia,Kano,North West,PROD-645,Clothing,Kids,10,3710.23,0.18,30423.89,6874.13,POS,Regular,Brian
ORD-117726,2024-09-03,CUST-3121,Sarah Atkins,Benin City,South South,PROD-283,Home,Kitchen,2,115716.38,0.25,173574.57,44618.9,POS,Regular,Andrew
ORD-117727,2023-08-02,CUST-3447,Kelly Smith,Ibadan,South West,PROD-656,Electronics,Phones,6,106100.72,0.2,509283.46,133549.38,POS,New,Jerry
ORD-117728,2023-02-06,CUST-5606,Kathy Colon,Abeokuta,South West,PROD-732,Home,Decor,1,63290.35,0.22,49366.47,12582.88,Online,VIP,Allison
ORD-117729,2023-06-08,CUST-1908,Phillip Jones,Enugu,South East,PROD-622,Beauty,Makeup,3,135229.16,0.05,385403.11,80630.49,Cash,New,Renee
ORD-117730,2024-02-14,CUST-2709,Brian Chambers,Lagos,South West,PROD-200,Electronics,Accessories,9,109962.76,0.05,940181.6,279062.36,Online,New,Donald
ORD-117731,2024-02-26,CUST-3782,Kimberly Williams,Abeokuta,South West,PROD-224,Beauty,Makeup,4,119143.04,0.05,452743.55,38790.22,Cash,VIP,Allison
